date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2018/07/01 02:15,29.9,1008.799988,2.0,161.5,844.7999880000001,303.899994,31.04,47.08,1004.86,5.86,87.89,779.6,54.09000000000003,725.51,15.52201,0.0
2018/07/01 02:30,29.799999,1008.599976,3.5,164.600006,877.599976,309.799988,31.12,46.8,1004.92,6.32,86.14,797.58,54.530000000000086,743.05,15.52201,0.0
2018/07/01 02:45,30.0,1008.599976,2.6,172.600006,907.299988,314.899994,31.14,46.87,1005.03,6.69,84.84,821.4,55.110000000000014,766.29,15.52201,0.0
2018/07/01 03:00,29.799999,1008.599976,2.8,172.600006,931.099976,331.0,31.12,47.19,1005.12,6.96,83.92,835.08,55.440000000000055,779.64,15.52201,0.0
2018/07/01 03:15,29.6,1008.599976,2.4,172.600006,951.5,313.200012,31.1,47.29,1005.2,7.11,83.19,852.19,55.84000000000003,796.35,15.52201,0.0
2018/07/01 03:30,30.0,1008.599976,2.1,155.5,975.299988,323.100006,31.13,47.16,1005.3,7.16,82.1,861.19,56.05000000000007,805.14,15.52201,0.0
2018/07/01 03:45,30.0,1008.599976,2.3,138.300003,1021.400024,359.899994,31.17,46.87,1005.3,7.18,80.78,871.07,56.29000000000008,814.78,15.52201,0.0
2018/07/01 04:00,30.200001,1008.599976,3.8,166.5,835.400024,406.600006,31.21,46.7,1005.31,7.23,79.21,875.11,56.38,818.73,15.52201,0.0
2018/07/01 04:15,30.200001,1008.599976,2.5,186.699997,856.2000119999999,407.399994,31.22,46.85,1005.3,7.38,77.86,877.26,56.41999999999996,820.84,15.52201,0.0
2018/07/01 04:30,30.0,1008.599976,2.3,121.199997,674.200012,414.5,31.15,47.41,1005.21,7.62,77.06,876.12,56.38999999999999,819.73,15.52201,0.0
2018/07/01 04:45,30.5,1008.299988,1.8,166.5,598.200012,452.200012,31.02,48.16,1005.17,7.86,76.82,870.52,56.25,814.27,15.52201,0.0
2018/07/01 05:00,30.5,1008.299988,3.8,158.399994,996.599976,455.0,30.86,48.72,1005.01,8.03,75.87,864.49,56.09000000000003,808.4,15.52201,0.0
2018/07/01 05:15,30.4,1008.299988,1.5,155.5,1047.199951,491.5,30.74,49.12,1004.87,8.18,75.05,851.98,55.78999999999997,796.19,15.52201,0.0
2018/07/01 05:30,30.5,1008.299988,1.5,130.300003,949.5,410.100006,30.65,49.57,1004.77,8.34,74.9,841.12,55.52999999999997,785.59,15.52201,0.0
2018/07/01 05:45,30.299999,1008.0,2.2,99.099998,904.799988,415.100006,30.55,50.11,1004.61,8.47,74.92,821.29,55.03999999999997,766.25,15.52201,0.0
2018/07/01 06:00,30.799999,1007.799988,2.8,186.699997,900.400024,349.399994,30.45,50.77,1004.51,8.52,74.8,805.82,54.66000000000008,751.16,15.52201,0.0
2018/07/01 06:15,30.200001,1007.5,2.3,166.5,329.899994,302.399994,30.37,51.23,1004.39,8.51,74.73,779.28,53.99000000000001,725.29,15.52201,0.0
2018/07/01 06:30,30.5,1007.5,1.8,164.600006,462.799988,331.600006,30.28,51.73,1004.29,8.47,74.69,759.41,53.48000000000002,705.93,15.52201,0.0
2018/07/01 06:45,30.6,1007.799988,1.0,147.399994,787.299988,343.799988,30.13,52.53,1004.16,8.44,74.66,726.51,52.63,673.88,15.52201,0.0
2018/07/01 07:00,30.4,1007.5,1.7,155.5,767.400024,334.700012,29.95,53.34,1004.12,8.47,75.17,702.57,52.010000000000105,650.56,15.52201,12.14766
2018/07/01 07:15,30.4,1007.599976,2.6,172.600006,706.900024,260.799988,29.73,54.3,1004.09,8.52,76.33,663.79,50.96999999999992,612.82,15.52201,11.41951
2018/07/01 07:30,29.9,1007.5,2.2,138.300003,671.200012,256.399994,29.48,55.44,1004.1,8.55,78.07,636.2,50.200000000000045,586.0,15.52201,10.63808
2018/07/01 07:45,29.9,1007.200012,1.9,138.300003,615.599976,239.600006,29.16,56.61,1004.1,8.48,79.28,592.54,48.95999999999992,543.58,15.52201,9.732333
2018/07/01 08:00,29.9,1007.200012,2.5,144.399994,569.0,221.800003,28.92,57.2,1004.09,8.26,79.89,562.19,48.04000000000008,514.15,15.52201,8.595711
2018/07/01 08:15,29.6,1006.900024,4.4,155.5,510.3999940000001,205.300003,28.76,57.44,1003.99,7.96,80.49,514.92,46.54999999999996,468.37,15.52201,7.707724000000001
2018/07/01 08:30,29.5,1006.900024,2.6,144.399994,470.799988,184.0,28.69,58.06,1003.91,7.69,80.66,482.3,45.47000000000003,436.83,15.52201,6.801978
2018/07/01 08:45,29.4,1006.900024,1.8,147.399994,429.100006,172.5,28.57,59.2,1003.81,7.5,80.91,431.84,43.67999999999995,388.16,15.52201,5.860712
2018/07/01 09:00,28.9,1006.900024,3.1,150.399994,375.0,156.399994,28.43,60.62,1003.74,7.4,81.33,396.53,42.27999999999997,354.25,15.52201,4.848407
2018/07/01 09:15,28.5,1007.0,4.2,133.300003,326.899994,144.5,28.18,62.79,1003.66,7.36,81.86,340.99,39.75,301.24,15.52201,3.871622
2018/07/01 09:30,28.0,1007.0,1.8,150.399994,276.799988,133.600006,27.87,65.03,1003.55,7.34,82.41,298.86,37.25,261.61,15.52201,3.019155
2018/07/01 09:45,27.5,1006.900024,3.0,147.399994,230.199997,122.300003,27.48,67.29,1003.43,7.29,83.05,238.12,33.28,204.84,15.52201,2.255486
2018/07/01 10:00,27.0,1007.200012,4.2,130.300003,185.5,107.699997,27.16,68.77,1003.29,7.19,83.95,195.7,29.859999999999985,165.84,15.52201,1.633895
2018/07/01 10:15,26.6,1007.400024,2.5,147.300003,141.399994,90.5,26.87,69.9,1003.19,7.07,84.43,143.48,25.529999999999987,117.95,15.52201,1.136623
2018/07/01 10:30,26.200001,1007.0,3.0,161.399994,100.199997,69.900002,26.64,70.91,1003.08,6.95,84.32,111.29,22.370000000000005,88.92,15.52201,0.816948
2018/07/01 10:45,26.0,1006.900024,2.4,141.300003,66.400002,54.099998,26.39,72.32,1003.04,6.78,84.33,71.46,17.989999999999995,53.47,15.52201,0.586071
2018/07/01 11:00,25.5,1006.900024,3.1,147.300003,38.200001,35.5,26.13,74.19,1002.98,6.55,84.39,48.12,14.699999999999996,33.42,15.52201,0.337435
2018/07/01 11:15,25.299999,1006.599976,2.1,116.099998,15.3,16.200001,25.73,77.15,1002.89,6.26,83.59,18.25,8.34,9.91,15.52201,0.124318
2018/07/01 11:30,24.9,1006.599976,2.3,186.600006,2.9,1.3,25.29,80.33,1002.81,5.97,82.34,3.57,2.61,0.96,15.52201,0.0
2018/07/01 11:45,24.6,1006.599976,1.9,135.300003,0.0,1.9,24.91,83.02,1002.82,5.73,81.18,0.0,0.0,0.0,15.52201,0.0
2018/07/01 12:00,24.5,1006.099976,2.1,129.899994,0.0,0.0,24.63,85.04,1002.91,5.54,81.16,0.0,0.0,0.0,15.52201,0.0
2018/07/01 12:15,24.200001,1006.599976,1.4,164.5,0.0,0.0,24.41,86.64,1003.0,5.42,82.47,0.0,0.0,0.0,15.52201,0.0
2018/07/01 12:30,23.799999,1006.099976,1.0,158.0,0.0,0.0,24.22,88.0,1003.06,5.32,84.2,0.0,0.0,0.0,15.52201,0.0
2018/07/01 12:45,23.9,1007.200012,1.7,147.300003,0.0,0.0,24.07,89.1,1003.08,5.21,85.53,0.0,0.0,0.0,15.52201,0.0
2018/07/01 13:00,24.200001,1007.200012,1.4,164.5,0.0,0.0,23.95,89.86,1003.12,5.11,86.84,0.0,0.0,0.0,15.52201,0.0
2018/07/01 13:15,24.0,1007.200012,1.1,186.600006,0.0,0.0,23.86,90.3,1003.18,5.02,89.6,0.0,0.0,0.0,15.52201,0.0
2018/07/01 13:30,23.700001,1006.400024,2.4,152.0,0.0,0.0,23.8,90.48,1003.22,4.91,93.17,0.0,0.0,0.0,15.52201,0.0
2018/07/01 13:45,23.9,1007.200012,1.9,164.5,0.0,0.0,23.76,90.44,1003.31,4.74,96.47,0.0,0.0,0.0,15.52201,0.0
2018/07/01 14:00,24.1,1006.599976,1.0,134.899994,0.0,0.0,23.75,90.19,1003.49,4.49,99.15,0.0,0.0,0.0,15.52201,0.0
2018/07/01 14:15,24.0,1007.5,1.4,166.399994,0.0,0.0,23.74,89.82,1003.73,4.21,101.14,0.0,0.0,0.0,15.52201,0.0
2018/07/01 14:30,23.9,1006.400024,1.1,101.599998,0.0,0.0,23.76,89.34,1003.96,3.91,103.21,0.0,0.0,0.0,15.52201,0.0
2018/07/01 14:45,23.700001,1007.200012,1.4,141.300003,0.0,0.0,23.8,88.82,1004.19,3.61,106.55,0.0,0.0,0.0,15.52201,0.0
2018/07/01 15:00,23.6,1006.400024,1.2,172.199997,0.0,0.0,23.86,88.35,1004.37,3.39,111.42,0.0,0.0,0.0,15.52201,0.0
2018/07/01 15:15,23.799999,1007.200012,0.6,164.5,0.0,0.0,24.01,87.56,1004.51,3.28,117.03,0.0,0.0,0.0,15.52201,0.0
2018/07/01 15:30,23.4,1006.099976,1.0,150.0,0.0,0.0,24.1,87.2,1004.65,3.16,121.24,0.0,0.0,0.0,15.52201,0.0
2018/07/01 15:45,23.299999,1006.900024,1.1,164.5,0.0,0.0,23.94,88.2,1004.72,2.91,121.44,0.0,0.0,0.0,15.52201,0.0
2018/07/01 16:00,23.4,1006.099976,0.7,132.899994,0.0,0.0,24.96,80.35,1004.94,4.33,91.62,0.0,0.0,0.0,15.52201,0.0
2018/07/01 16:15,23.299999,1006.599976,0.5,164.5,0.0,0.0,24.83,80.9,1004.77,4.11,93.85,0.0,0.0,0.0,15.52201,0.0
2018/07/01 16:30,23.799999,1006.900024,1.2,121.099998,0.0,0.0,24.73,81.32,1004.71,3.88,96.2,0.0,0.0,0.0,15.52201,0.0
2018/07/01 16:45,23.9,1006.900024,0.8,130.199997,0.0,0.0,24.61,81.77,1004.21,3.67,100.75,0.0,0.0,0.0,15.52201,0.0
2018/07/01 17:00,23.799999,1006.099976,0.1,95.599998,0.0,0.0,24.53,81.98,1004.17,3.46,104.43,0.0,0.0,0.0,15.52201,0.0
2018/07/01 17:15,23.299999,1006.900024,0.8,144.300003,0.0,0.0,24.45,82.19,1004.14,3.25,107.65,0.0,0.0,0.0,15.52201,0.0
2018/07/01 17:30,23.299999,1006.099976,0.5,158.100006,0.0,0.0,24.39,82.32,1004.43,3.04,111.48,0.0,0.0,0.0,15.52201,0.0
2018/07/01 17:45,23.1,1006.900024,0.7,164.5,0.0,0.0,24.27,82.8,1004.32,2.78,114.89,0.0,0.0,0.0,15.52201,0.0
2018/07/01 18:00,22.9,1006.099976,0.5,140.899994,0.0,0.0,24.13,83.38,1004.45,2.5,117.98,0.0,0.0,0.0,15.52201,0.0
2018/07/01 18:15,23.200001,1006.900024,0.4,138.199997,0.0,0.0,24.01,83.83,1004.4,2.31,120.93,0.0,0.0,0.0,15.52201,0.0
2018/07/01 18:30,23.0,1006.599976,0.5,138.199997,0.0,0.0,23.92,84.2,1004.7,2.22,123.56,0.0,0.0,0.0,15.52201,0.0
2018/07/01 18:45,22.9,1007.200012,0.9,127.199997,0.0,0.6,23.81,84.58,1004.68,2.2,125.9,0.0,0.0,0.0,15.52201,0.0
2018/07/01 19:00,22.799999,1006.599976,0.6,164.5,0.0,0.0,23.71,84.95,1004.68,2.18,129.02,0.0,0.0,0.0,15.52201,0.0
2018/07/01 19:15,22.6,1006.900024,0.9,155.399994,0.0,0.6,23.58,85.4,1004.55,2.14,130.65,0.0,0.0,0.0,15.52201,0.0
2018/07/01 19:30,22.6,1007.200012,0.6,116.099998,0.0,0.0,23.45,85.83,1004.38,2.11,129.35,0.0,0.0,0.0,15.52201,0.0
2018/07/01 19:45,22.5,1006.900024,0.6,158.300003,0.0,0.6,23.35,86.19,1004.68,2.07,128.0,0.0,0.0,0.0,15.52201,0.0
2018/07/01 20:00,21.9,1005.799988,0.5,144.0,0.0,0.0,23.24,86.61,1004.81,2.05,126.72,0.0,0.0,0.0,15.52201,0.0
2018/07/01 20:15,22.1,1006.599976,0.6,152.300003,0.0,0.0,23.11,87.17,1004.67,2.04,125.58,0.0,0.0,0.0,15.52201,0.0
2018/07/01 20:30,22.1,1006.099976,0.7,147.0,0.0,0.6,22.97,87.81,1004.49,2.03,123.45,0.0,0.0,0.0,15.52201,0.0
2018/07/01 20:45,21.700001,1006.599976,0.8,152.300003,0.0,1.9,22.83,88.51,1004.34,2.03,120.61,0.0,0.0,0.0,15.52201,0.0
2018/07/01 21:00,21.799999,1006.900024,0.6,141.300003,5.4,2.2,22.71,89.16,1004.21,2.07,117.66,1.14,1.0499999999999998,0.09,15.52201,0.0
2018/07/01 21:15,21.799999,1006.599976,0.9,130.199997,17.299999,19.200001,22.86,88.47,1004.19,2.15,115.14,24.66,10.61,14.05,15.52201,0.0
2018/07/01 21:30,22.200001,1006.599976,0.7,164.5,34.200001,38.299999,23.09,87.41,1004.12,2.24,117.51,46.45,15.270000000000003,31.18,15.52201,0.0
2018/07/01 21:45,22.4,1006.900024,0.6,150.399994,50.599998,58.700001,23.59,85.08,1004.12,2.47,125.28,81.7,20.050000000000004,61.65,15.52201,0.0
2018/07/01 22:00,22.799999,1006.599976,1.6,147.300003,90.300003,76.199997,24.06,82.8,1004.08,2.9,136.07,102.99,21.739999999999995,81.25,15.52201,0.0
2018/07/01 22:15,23.299999,1006.599976,1.1,152.300003,143.300003,95.0,24.47,80.82,1004.02,3.18,143.52,134.59,23.63000000000001,110.96,15.52201,0.0
2018/07/01 22:30,23.6,1006.599976,1.6,164.5,182.5,110.199997,24.81,79.33,1003.91,3.1,145.81,151.96,24.070000000000007,127.89,15.52201,0.0
2018/07/01 22:45,24.4,1006.400024,1.1,141.300003,233.199997,120.400002,25.3,77.11,1003.92,2.8,146.08,181.71,25.210000000000008,156.5,15.52201,0.0
2018/07/01 23:00,25.1,1006.400024,1.6,127.199997,289.700012,133.899994,25.88,74.09,1004.08,2.48,150.69,200.61,25.79000000000002,174.82,15.52201,0.0
2018/07/01 23:15,25.700001,1006.400024,1.3,155.399994,336.399994,147.600006,26.45,70.26,1004.15,2.17,168.18,231.87,26.950000000000017,204.92,15.52201,0.0
2018/07/01 23:30,26.1,1006.400024,0.9,169.5,389.0,158.5,26.94,68.14,1004.19,1.88,180.11,250.74,27.450000000000017,223.29,15.52201,0.0
2018/07/01 23:45,26.5,1006.599976,1.6,195.699997,438.600006,171.199997,27.46,65.64,1004.36,1.66,203.62,277.19,28.03,249.16,15.52201,0.0
2018/07/02 00:00,27.200001,1006.400024,1.4,130.199997,479.299988,177.399994,27.82,64.23,1004.41,1.45,217.82,285.26,27.519999999999985,257.74,15.52201,0.0
2018/07/02 00:15,27.5,1006.599976,1.1,135.300003,542.799988,180.199997,28.23,62.83,1004.32,1.16,209.32,291.54,26.400000000000038,265.14,15.52201,0.0
2018/07/02 00:30,27.9,1006.599976,1.8,161.399994,583.400024,202.5,28.7,60.94,1004.19,0.88,205.15,278.22,24.26000000000002,253.96,15.52201,0.0
2018/07/02 00:45,28.299999,1006.599976,2.3,138.199997,629.0,206.0,29.1,58.84,1004.04,0.67,235.11,270.05,22.370000000000005,247.68,15.52201,0.0
2018/07/02 01:00,28.700001,1006.400024,2.1,152.300003,667.700012,218.300003,29.46,57.69,1003.9,0.44,234.98,261.29,20.99000000000001,240.3,15.52201,0.0
2018/07/02 01:15,29.1,1006.400024,1.5,135.300003,713.400024,238.800003,29.83,56.03,1003.82,0.22,251.86,267.5,20.620000000000005,246.88,15.52201,0.0
2018/07/02 01:30,29.700001,1006.599976,0.9,144.300003,751.5,244.399994,30.14,55.01,1003.55,0.17,356.97,274.22,20.620000000000037,253.6,15.52201,0.0
2018/07/02 01:45,29.6,1006.700012,1.2,181.600006,772.400024,251.5,30.45,53.41,1003.23,0.38,63.43,287.78,20.94,266.84,15.52201,0.0
2018/07/02 02:00,30.0,1006.900024,1.5,175.600006,829.900024,249.0,30.71,52.52,1002.95,0.75,72.32,296.49,21.160000000000025,275.33,15.52201,0.0
2018/07/02 02:15,29.9,1006.900024,1.3,169.600006,849.7999880000001,254.800003,29.76,55.36,1002.8,1.16,66.8,67.93,9.970000000000006,57.96,15.52201,0.0
2018/07/02 02:30,30.0,1006.900024,1.4,141.399994,889.5,262.799988,29.78,55.38,1002.91,1.49,59.32,70.11,10.28,59.83,15.52201,0.0
2018/07/02 02:45,30.4,1006.700012,1.7,197.699997,895.400024,264.899994,29.49,56.35,1003.11,1.57,53.76,4.85,4.85,0.0,15.52201,0.0
2018/07/02 03:00,30.6,1006.700012,0.4,91.0,927.700012,248.100006,29.48,56.5,1003.13,1.48,50.34,5.18,5.18,0.0,15.52201,0.0
2018/07/02 03:15,31.4,1006.900024,2.9,155.5,954.400024,243.399994,30.98,51.88,1003.04,1.43,66.92,304.9,22.46999999999997,282.43,15.52201,0.0
2018/07/02 03:30,31.6,1006.900024,2.5,181.600006,968.299988,253.100006,31.3,50.93,1003.04,1.63,92.69,311.76,22.860000000000014,288.9,15.52201,0.0
2018/07/02 03:45,31.6,1006.700012,1.0,127.199997,965.400024,232.199997,31.87,49.08,1003.06,2.2,103.17,385.97,25.03000000000003,360.94,15.52201,0.0
2018/07/02 04:00,31.9,1006.700012,1.5,181.5,982.200012,224.899994,32.1,48.32,1003.14,2.93,100.31,385.56,24.94,360.62,15.52201,0.0
2018/07/02 04:15,31.799999,1006.700012,1.5,186.699997,981.200012,215.300003,31.24,50.59,1003.19,3.53,94.88,154.09,13.620000000000005,140.47,15.52201,0.0
2018/07/02 04:30,32.0,1006.400024,1.8,150.399994,980.200012,198.100006,31.23,50.14,1003.06,3.87,92.1,170.26,15.049999999999985,155.21,15.52201,0.0
2018/07/02 04:45,31.9,1006.099976,2.7,166.5,968.299988,196.100006,31.46,49.15,1002.86,3.97,90.33,203.96,26.980000000000015,176.98,15.52201,0.0
2018/07/02 05:00,32.099998,1006.099976,2.3,141.399994,957.400024,194.0,31.63,48.11,1002.64,4.06,87.81,234.71,31.06,203.65,15.52201,0.0
2018/07/02 05:15,32.599998,1005.900024,2.3,127.199997,939.599976,187.199997,32.83,44.23,1002.33,4.34,86.06,662.55,43.50999999999999,619.04,15.52201,0.0
2018/07/02 05:30,32.299999,1005.900024,4.0,164.600006,930.599976,189.300003,33.1,42.62,1002.02,4.8,84.54,732.29,48.44999999999993,683.84,15.52201,0.0
2018/07/02 05:45,32.700001,1005.599976,2.4,164.600006,906.799988,184.100006,33.27,41.05,1001.76,5.35,82.57,771.68,51.809999999999945,719.87,15.52201,0.0
2018/07/02 06:00,32.5,1005.299988,4.4,172.600006,894.900024,178.600006,33.34,39.67,1001.63,5.88,80.9,787.65,53.5,734.15,15.52201,0.0
2018/07/02 06:15,32.299999,1005.299988,1.8,172.600006,854.2000119999999,181.899994,33.29,38.73,1001.53,6.33,80.19,773.31,53.61999999999989,719.69,15.52201,0.0
2018/07/02 06:30,32.5,1005.299988,2.0,189.600006,827.400024,189.399994,33.23,37.87,1001.36,6.72,80.04,756.7,53.30000000000007,703.4,15.52201,0.0
2018/07/02 06:45,32.299999,1005.299988,3.2,164.600006,791.700012,184.899994,33.17,37.04,1001.18,6.98,81.16,725.04,52.48000000000002,672.56,15.52201,0.0
2018/07/02 07:00,32.400002,1005.299988,1.2,113.099998,754.0,181.600006,33.14,36.23,1001.09,7.07,82.96,701.39,51.85000000000002,649.54,15.52201,12.39629
2018/07/02 07:15,31.700001,1005.0,3.1,147.399994,713.299988,174.0,33.12,35.62,1001.06,7.04,85.11,662.48,50.81000000000006,611.67,15.52201,11.52607
2018/07/02 07:30,31.700001,1004.799988,3.6,150.399994,681.599976,165.800003,33.1,35.33,1001.1,6.98,87.4,634.2,49.99000000000001,584.21,15.52201,10.83344
2018/07/02 07:45,31.1,1004.799988,2.4,141.399994,625.5,164.300003,33.01,35.54,1001.12,6.92,89.0,589.04,48.66999999999996,540.37,15.52201,9.821133
2018/07/02 08:00,31.1,1004.799988,2.1,116.199997,583.900024,156.600006,32.88,36.14,1001.09,6.86,90.65,557.06,47.63999999999993,509.42,15.52201,9.004185000000001
2018/07/02 08:15,31.5,1004.5,1.7,192.699997,545.200012,145.800003,32.7,37.07,1001.0,6.71,91.98,500.95,49.94999999999999,451.0,15.52201,8.187237
2018/07/02 08:30,30.799999,1004.200012,2.2,133.399994,493.600006,143.5,32.62,38.0,1000.86,6.5,93.33,474.42,45.48000000000002,428.94,15.52201,7.103892999999999
2018/07/02 08:45,30.9,1004.200012,2.8,141.399994,429.600006,140.300003,32.54,39.48,1000.75,6.34,95.47,417.61,45.78000000000003,371.83,15.52201,5.913991
