date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,OT
2018/08/16 19:00,21.9,1007.200012,0.0,132.0,0.0,0.0,20.1,91.86,1007.14,2.13,328.2,0.0,0.0,0.0,0.0
2018/08/17 08:00,31.1,1003.5,3.0,45.0,570.0,81.0,29.82,57.7,1004.98,4.21,52.53,464.28,42.559999999999945,421.72,2.745703
2018/08/17 08:15,31.0,1003.5,1.8,31.0,525.0,75.0,29.76,58.0,1004.86,4.18,53.45,421.13,41.19999999999999,379.93,2.467969
2018/08/17 08:30,31.0,1003.400024,1.8,31.0,491.0,74.0,29.71,58.41,1004.67,4.13,53.01,395.16,40.59000000000003,354.57,2.239453
2018/08/17 08:45,30.9,1003.400024,2.0,45.0,436.0,69.0,29.61,59.0,1004.51,4.06,52.55,354.12,39.51999999999998,314.6,1.944141
2018/08/17 09:00,30.799999,1003.400024,2.7,56.0,381.0,62.0,29.51,59.66,1004.43,3.97,51.5,327.78,38.94999999999999,288.83,1.634766
2018/08/17 09:15,30.799999,1003.299988,3.1,83.0,324.0,56.0,29.36,60.61,1004.27,3.83,49.81,281.1,37.190000000000026,243.91,1.374609
2018/08/17 09:30,30.6,1003.299988,2.2,91.0,269.0,51.0,29.2,61.92,1004.13,3.59,48.2,248.51,35.72999999999999,212.78,1.103906
2018/08/17 09:45,30.6,1003.200012,2.4,55.0,209.0,43.0,28.96,64.66,1003.96,3.12,45.43,196.25,32.629999999999995,163.62,0.815625
2018/08/17 10:00,30.4,1003.299988,2.2,69.0,153.0,39.0,28.68,69.08,1003.86,2.55,41.19,161.33,30.14000000000001,131.19,0.5625
2018/08/17 10:15,30.1,1003.200012,1.7,93.0,101.0,33.0,28.32,72.61,1003.79,2.16,37.22,110.12,25.5,84.62,0.348047
2018/08/17 10:30,30.0,1003.200012,1.7,65.0,60.0,24.0,27.93,74.96,1003.71,2.15,30.76,77.7,21.620000000000005,56.08,0.179297
2018/08/17 10:45,29.6,1003.299988,1.1,101.0,25.0,13.0,27.44,75.49,1003.67,2.38,24.8,33.79,13.77,20.02,0.007031
2018/08/17 11:00,29.200001,1003.400024,0.9,116.0,7.0,4.0,26.94,76.89,1003.66,2.6,20.04,10.44,6.369999999999999,4.07,0.0
2018/08/17 11:15,29.1,1003.5,1.5,77.0,0.0,0.0,26.41,78.72,1003.6,2.7,17.65,0.0,0.0,0.0,0.0
2018/08/17 11:30,28.9,1003.599976,1.3,65.0,0.0,0.0,25.95,80.56,1003.63,2.72,18.97,0.0,0.0,0.0,0.0
2018/08/17 11:45,28.700001,1003.799988,0.0,91.0,0.0,0.0,25.57,81.98,1003.69,2.64,21.96,0.0,0.0,0.0,0.0
2018/08/17 12:00,28.700001,1004.0,0.8,95.0,0.0,0.0,25.28,82.99,1003.81,2.49,24.66,0.0,0.0,0.0,0.0
2018/08/17 12:15,28.4,1004.099976,0.1,121.0,0.0,0.0,25.06,83.57,1003.95,2.32,25.77,0.0,0.0,0.0,0.0
2018/08/17 12:30,27.6,1004.299988,0.8,122.0,0.0,0.0,24.88,83.98,1004.06,2.18,25.43,0.0,0.0,0.0,0.0
2018/08/17 12:45,27.5,1004.400024,0.1,125.0,0.0,0.0,24.7,84.38,1004.21,2.11,26.37,0.0,0.0,0.0,0.0
2018/08/17 13:00,27.5,1004.599976,0.6,138.0,0.0,0.0,24.52,84.81,1004.3,2.12,26.49,0.0,0.0,0.0,0.0
2018/08/17 13:15,27.299999,1004.599976,0.6,148.0,0.0,0.0,24.34,85.26,1004.37,2.16,25.81,0.0,0.0,0.0,0.0
2018/08/17 13:30,27.1,1004.5,0.1,129.0,0.0,0.0,24.16,85.71,1004.41,2.19,25.13,0.0,0.0,0.0,0.0
2018/08/17 13:45,26.9,1004.5,0.0,160.0,0.0,0.0,23.99,86.05,1004.52,2.15,25.83,0.0,0.0,0.0,0.0
2018/08/17 14:00,26.700001,1004.5,0.0,129.0,0.0,0.0,23.82,86.44,1004.66,2.02,32.21,0.0,0.0,0.0,0.0
2018/08/17 14:15,26.4,1004.5,0.0,127.0,0.0,0.0,23.62,87.05,1004.9,1.88,46.05,0.0,0.0,0.0,0.0
2018/08/17 14:30,26.4,1004.299988,0.0,21.0,0.0,0.0,23.4,87.65,1005.12,1.8,55.33,0.0,0.0,0.0,0.0
2018/08/17 14:45,26.299999,1004.099976,0.0,121.0,0.0,0.0,23.21,87.91,1005.34,1.76,57.77,0.0,0.0,0.0,0.0
2018/08/17 15:00,26.0,1004.099976,0.0,340.0,0.0,0.0,23.04,87.86,1005.43,1.71,57.08,0.0,0.0,0.0,0.0
2018/08/17 15:15,24.799999,1004.099976,0.0,152.0,0.0,0.0,22.93,87.56,1005.54,1.66,55.36,0.0,0.0,0.0,0.0
2018/08/17 15:30,24.700001,1004.200012,0.5,300.0,0.0,0.0,22.89,86.92,1005.63,1.61,54.93,0.0,0.0,0.0,0.0
2018/08/17 15:45,24.299999,1004.299988,0.0,239.0,0.0,0.0,22.85,86.13,1005.71,1.59,49.4,0.0,0.0,0.0,0.0
2018/08/17 16:00,24.0,1004.200012,0.0,159.0,0.0,0.0,21.73,86.54,1005.77,1.29,10.46,0.0,0.0,0.0,0.0
2018/08/17 16:15,24.200001,1004.200012,0.0,203.0,0.0,0.0,21.59,87.09,1005.58,1.32,11.05,0.0,0.0,0.0,0.0
2018/08/17 16:30,24.299999,1004.099976,0.0,318.0,0.0,0.0,21.51,87.38,1006.09,1.38,14.04,0.0,0.0,0.0,0.0
2018/08/17 16:45,23.9,1004.0,0.0,287.0,0.0,0.0,21.39,87.74,1005.74,1.42,18.11,0.0,0.0,0.0,0.0
2018/08/17 17:00,24.0,1003.799988,0.0,267.0,0.0,0.0,21.3,87.93,1005.46,1.45,19.99,0.0,0.0,0.0,0.0
2018/08/17 17:15,23.6,1003.900024,0.0,186.0,0.0,0.0,21.2,88.06,1005.21,1.51,21.55,0.0,0.0,0.0,0.0
2018/08/17 17:30,23.799999,1003.700012,0.2,280.0,0.0,0.0,21.15,88.0,1005.14,1.56,23.37,0.0,0.0,0.0,0.0
2018/08/17 17:45,23.4,1003.700012,0.0,340.0,0.0,0.0,21.11,87.82,1005.46,1.58,23.24,0.0,0.0,0.0,0.0
2018/08/17 18:00,23.4,1003.700012,0.0,253.0,0.0,0.0,21.04,87.75,1005.27,1.59,23.93,0.0,0.0,0.0,0.0
2018/08/17 18:15,23.6,1003.5,0.0,129.0,0.0,0.0,20.99,87.61,1005.21,1.59,26.84,0.0,0.0,0.0,0.0
2018/08/17 18:30,23.700001,1003.599976,0.3,28.0,0.0,0.0,20.91,87.53,1004.98,1.66,28.85,0.0,0.0,0.0,0.0
2018/08/17 18:45,24.200001,1003.5,0.6,38.0,0.0,0.0,20.83,87.47,1004.96,1.8,28.25,0.0,0.0,0.0,0.0
2018/08/17 19:00,24.1,1003.700012,0.0,162.0,0.0,0.0,20.75,87.43,1005.04,1.95,24.11,0.0,0.0,0.0,0.0
2018/08/18 08:00,26.0,1002.0,3.5,60.0,160.0,121.0,27.8,61.56,1004.01,5.03,44.44,132.34,23.41,108.93,0.921094
2018/08/18 08:15,26.0,1001.700012,2.3,28.0,191.0,140.0,27.82,61.95,1003.89,4.85,43.33,121.96,23.779999999999987,98.18,1.156641
2018/08/18 08:30,26.1,1001.799988,2.0,26.0,140.0,101.0,27.8,62.52,1003.7,4.7,43.74,111.66,28.0,83.66,0.710156
2018/08/18 08:45,26.0,1001.799988,1.0,344.0,116.0,89.0,27.74,63.64,1003.61,4.55,45.83,105.79,26.710000000000008,79.08,0.6152340000000001
2018/08/18 09:00,26.1,1001.900024,1.8,64.0,84.0,63.0,27.59,65.86,1003.61,4.18,46.47,102.85,27.69,75.16,0.4359369999999999
2018/08/18 09:15,26.0,1001.799988,2.4,76.0,59.0,44.0,26.75,68.87,1003.53,3.61,44.2,28.92,7.210000000000001,21.71,0.277734
2018/08/18 09:30,26.0,1001.700012,3.0,44.0,61.0,46.0,26.4,71.44,1003.48,3.14,39.06,26.09,7.190000000000001,18.9,0.277734
2018/08/18 09:45,26.1,1001.700012,3.6,73.0,40.0,31.0,26.37,73.74,1003.42,2.88,34.06,36.65,9.09,27.56,0.179297
2018/08/18 10:00,26.200001,1001.599976,2.0,34.0,29.0,24.0,26.11,75.84,1003.33,2.65,29.98,26.09,8.399999999999999,17.69,0.116016
2018/08/18 10:15,26.0,1001.599976,1.2,70.0,10.0,8.0,25.85,78.55,1003.3,2.44,23.3,22.74,8.839999999999998,13.9,0.0
2018/08/18 10:30,26.0,1001.5,2.6,56.0,6.0,4.0,25.58,80.26,1003.25,2.33,20.36,19.95,7.34,12.61,0.0
2018/08/18 10:45,26.0,1001.700012,2.0,50.0,4.0,3.0,25.17,81.54,1003.33,2.34,15.9,5.37,2.96,2.41,0.0
2018/08/18 11:00,25.9,1001.700012,2.9,69.0,0.0,0.0,24.91,82.27,1003.44,2.35,13.67,0.7,0.6399999999999999,0.06,0.0
2018/08/18 11:15,25.799999,1001.700012,1.1,52.0,0.0,0.0,24.73,82.97,1003.48,2.32,12.07,0.0,0.0,0.0,0.0
2018/08/18 11:30,25.700001,1001.900024,1.8,39.0,0.0,0.0,24.57,83.59,1003.56,2.26,11.1,0.0,0.0,0.0,0.0
2018/08/18 11:45,25.6,1002.0,1.1,32.0,0.0,0.0,24.45,84.09,1003.6,2.25,8.04,0.0,0.0,0.0,0.0
2018/08/18 12:00,25.5,1002.099976,2.4,48.0,0.0,0.0,24.35,84.61,1003.65,2.25,4.91,0.0,0.0,0.0,0.0
2018/08/18 12:15,25.4,1002.299988,1.8,41.0,0.0,0.0,24.26,85.29,1003.67,2.23,2.75,0.0,0.0,0.0,0.0
2018/08/18 12:30,25.4,1002.400024,0.7,4.0,0.0,0.0,24.16,86.18,1003.67,2.2,2.34,0.0,0.0,0.0,0.0
2018/08/18 12:45,25.299999,1002.400024,1.6,40.0,0.0,0.0,24.07,87.2,1003.67,2.18,1.22,0.0,0.0,0.0,0.0
2018/08/18 13:00,25.299999,1002.599976,1.8,25.0,0.0,0.0,24.1,87.88,1003.73,2.09,0.47,0.0,0.0,0.0,0.0
2018/08/18 13:15,25.299999,1002.5,2.0,14.0,0.0,0.0,24.02,89.2,1003.79,1.92,359.4,0.0,0.0,0.0,0.0
2018/08/18 13:30,25.299999,1002.5,2.5,53.0,0.0,0.0,23.9,90.83,1003.84,1.78,351.98,0.0,0.0,0.0,0.0
2018/08/18 13:45,25.299999,1002.5,2.2,57.0,0.0,0.0,23.83,92.07,1003.79,1.82,345.44,0.0,0.0,0.0,0.0
2018/08/18 14:00,25.299999,1002.599976,2.3,48.0,0.0,0.0,23.75,93.06,1003.82,2.01,350.41,0.0,0.0,0.0,0.0
2018/08/18 14:15,25.200001,1002.599976,2.1,48.0,0.0,0.0,23.74,93.6,1003.8,2.16,359.8,0.0,0.0,0.0,0.0
2018/08/18 14:30,25.200001,1002.5,2.8,43.0,0.0,0.0,23.74,93.89,1003.93,2.24,7.52,0.0,0.0,0.0,0.0
2018/08/18 14:45,25.200001,1002.400024,1.1,27.0,0.0,0.0,23.68,94.19,1004.12,2.32,11.82,0.0,0.0,0.0,0.0
2018/08/18 15:00,25.1,1002.299988,1.6,13.0,0.0,0.0,23.66,94.38,1004.26,2.34,14.54,0.0,0.0,0.0,0.0
2018/08/18 15:15,25.200001,1002.400024,2.0,40.0,0.0,0.0,23.39,95.04,1004.41,2.3,14.16,0.0,0.0,0.0,0.0
2018/08/18 15:30,25.200001,1002.400024,1.2,43.0,0.0,0.0,23.28,95.31,1004.56,2.23,16.29,0.0,0.0,0.0,0.0
2018/08/18 15:45,25.1,1002.299988,3.4,23.0,0.0,0.0,23.27,95.58,1004.73,2.15,17.14,0.0,0.0,0.0,0.0
2018/08/18 16:00,25.1,1002.200012,1.5,33.0,0.0,0.0,22.31,96.27,1003.64,2.99,21.98,0.0,0.0,0.0,0.0
2018/08/18 16:15,25.0,1002.0,2.8,47.0,0.0,0.0,22.24,96.53,1003.44,3.05,28.6,0.0,0.0,0.0,0.0
2018/08/18 16:30,25.0,1002.099976,2.4,34.0,0.0,0.0,22.23,96.62,1003.7,3.11,37.46,0.0,0.0,0.0,0.0
2018/08/18 16:45,24.9,1002.099976,2.1,49.0,0.0,0.0,22.21,96.36,1003.42,3.25,38.01,0.0,0.0,0.0,0.0
2018/08/18 17:00,24.6,1002.299988,0.2,99.0,0.0,0.0,22.23,96.02,1003.37,3.51,31.54,0.0,0.0,0.0,0.0
2018/08/18 17:15,24.299999,1002.0,3.1,34.0,0.0,0.0,22.24,96.03,1003.09,3.75,27.64,0.0,0.0,0.0,0.0
2018/08/18 17:30,24.0,1001.900024,2.6,54.0,0.0,0.0,22.27,95.92,1002.98,3.87,25.38,0.0,0.0,0.0,0.0
2018/08/18 17:45,23.700001,1001.900024,3.4,34.0,0.0,0.0,22.23,96.01,1003.04,3.8,24.97,0.0,0.0,0.0,0.0
2018/08/18 18:00,23.5,1002.0,2.6,10.0,0.0,0.0,22.18,96.13,1002.91,3.57,29.59,0.0,0.0,0.0,0.0
2018/08/18 18:15,23.4,1001.700012,2.0,21.0,0.0,0.0,22.12,96.27,1002.82,3.4,29.95,0.0,0.0,0.0,0.0
2018/08/18 18:30,23.799999,1001.599976,2.8,357.0,0.0,0.0,22.05,96.42,1002.61,3.37,25.02,0.0,0.0,0.0,0.0
2018/08/18 18:45,23.799999,1001.5,2.3,350.0,0.0,0.0,21.93,96.73,1002.62,3.38,22.54,0.0,0.0,0.0,0.0
2018/08/18 19:00,23.700001,1001.599976,1.7,22.0,0.0,0.0,21.82,97.03,1002.66,3.4,23.01,0.0,0.0,0.0,0.0
2018/08/19 08:00,25.1,999.299988,3.1,54.0,42.0,30.0,22.1,97.5,1000.3,7.57,24.42,1.16,1.16,0.0,0.189844
2018/08/19 08:15,24.9,999.200012,4.8,36.0,62.0,48.0,21.93,97.8,1000.12,7.68,22.47,2.1,2.1,0.0,0.291797
2018/08/19 08:30,24.9,999.200012,4.9,30.0,81.0,63.0,21.85,98.2,1000.14,7.7,22.04,1.88,1.88,0.0,0.460547
2018/08/19 08:45,24.5,999.400024,3.4,57.0,89.0,72.0,21.87,98.1,1000.02,7.78,23.06,2.74,2.74,0.0,0.530859
2018/08/19 09:00,24.4,999.5,3.3,61.0,47.0,35.0,21.97,97.85,1000.0,7.94,24.21,2.1,2.1,0.0,0.239063
2018/08/19 09:15,24.200001,999.400024,4.1,59.0,47.0,35.0,22.05,97.76,999.81,8.16,24.58,0.91,0.91,0.0,0.242578
2018/08/19 09:30,24.0,999.400024,2.1,25.0,23.0,17.0,21.98,97.34,999.64,8.31,26.83,0.93,0.93,0.0,0.101953
2018/08/19 09:45,23.799999,999.400024,3.0,33.0,26.0,21.0,21.88,96.91,999.52,8.27,30.31,0.28,0.28,0.0,0.133594
2018/08/19 10:00,23.6,999.299988,1.8,28.0,26.0,20.0,21.82,96.98,999.43,8.11,30.95,0.23,0.23,0.0,0.1125
2018/08/19 10:15,23.799999,999.200012,2.1,42.0,24.0,19.0,21.79,97.02,999.36,7.94,31.08,1.27,1.27,0.0,0.101953
2018/08/19 10:30,23.9,999.299988,2.4,35.0,14.0,11.0,21.77,96.91,999.3,7.78,31.46,1.64,1.64,0.0,0.0
2018/08/19 10:45,24.0,999.200012,1.9,62.0,32.0,26.0,21.71,96.95,999.45,7.62,32.26,0.78,0.78,0.0,0.154687
2018/08/19 11:00,24.0,999.099976,1.4,47.0,19.0,14.0,21.64,97.06,999.55,7.51,30.09,0.16,0.16,0.0,0.049219
2018/08/19 11:15,24.0,999.400024,1.0,354.0,1.0,0.0,21.57,96.9,999.7,7.6,28.7,0.0,0.0,0.0,0.0
2018/08/19 11:30,24.0,999.400024,2.2,344.0,0.0,0.0,21.5,96.55,999.85,7.86,28.5,0.0,0.0,0.0,0.0
2018/08/19 11:45,24.0,999.5,1.6,13.0,0.0,0.0,21.45,96.36,1000.06,8.09,29.99,0.0,0.0,0.0,0.0
2018/08/19 12:00,23.9,999.599976,1.6,357.0,0.0,0.0,21.42,96.27,1000.2,8.15,29.79,0.0,0.0,0.0,0.0
2018/08/19 12:15,23.799999,999.900024,3.0,37.0,0.0,0.0,21.39,96.26,1000.2,8.12,26.55,0.0,0.0,0.0,0.0
2018/08/19 12:30,23.700001,999.900024,2.1,359.0,0.0,0.0,21.34,96.29,1000.14,8.11,25.55,0.0,0.0,0.0,0.0
2018/08/19 12:45,23.700001,1000.0,1.7,338.0,0.0,0.0,21.32,96.27,1000.15,8.06,22.48,0.0,0.0,0.0,0.0
2018/08/19 13:00,23.700001,999.900024,3.2,33.0,0.0,0.0,21.29,96.33,1000.07,7.98,21.64,0.0,0.0,0.0,0.0
2018/08/19 13:15,23.700001,1000.0,1.9,343.0,0.0,0.0,21.28,96.36,1000.06,8.0,21.99,0.0,0.0,0.0,0.0
2018/08/19 13:30,23.700001,1000.0,1.6,11.0,0.0,0.0,21.3,96.34,1000.02,8.09,23.33,0.0,0.0,0.0,0.0
2018/08/19 13:45,23.6,1000.099976,1.8,16.0,0.0,0.0,21.31,96.44,999.91,8.15,23.33,0.0,0.0,0.0,0.0
2018/08/19 14:00,23.5,1000.099976,1.6,341.0,0.0,0.0,21.34,96.6,999.77,8.15,21.86,0.0,0.0,0.0,0.0
2018/08/19 14:15,23.5,999.900024,2.2,359.0,0.0,0.0,21.4,96.71,999.83,8.17,21.93,0.0,0.0,0.0,0.0
2018/08/19 14:30,23.4,999.900024,0.8,39.0,0.0,0.0,21.46,96.84,999.8,8.22,19.98,0.0,0.0,0.0,0.0
2018/08/19 14:45,23.4,999.799988,2.3,357.0,0.0,0.0,21.53,96.89,999.88,8.24,18.44,0.0,0.0,0.0,0.0
2018/08/19 15:00,23.4,999.700012,1.4,348.0,0.0,0.0,21.59,96.92,999.85,8.14,16.84,0.0,0.0,0.0,0.0
2018/08/19 15:15,23.299999,999.599976,1.2,352.0,0.0,0.0,21.63,96.94,999.87,7.96,14.67,0.0,0.0,0.0,0.0
2018/08/19 15:30,23.299999,999.700012,3.5,1.0,0.0,0.0,21.65,96.95,999.94,7.82,12.7,0.0,0.0,0.0,0.0
2018/08/19 15:45,23.299999,999.700012,3.2,351.0,0.0,0.0,21.64,97.05,1000.01,7.81,11.58,0.0,0.0,0.0,0.0
2018/08/19 16:00,23.299999,999.5,3.2,14.0,0.0,0.0,22.5,95.12,1000.33,5.44,350.34,0.0,0.0,0.0,0.0
2018/08/19 16:15,23.299999,999.400024,2.8,348.0,0.0,0.0,22.55,94.81,1000.06,5.38,352.2,0.0,0.0,0.0,0.0
2018/08/19 16:30,23.299999,999.400024,1.6,45.0,0.0,0.0,22.61,94.45,1000.44,5.26,352.13,0.0,0.0,0.0,0.0
2018/08/19 16:45,23.299999,999.200012,2.1,341.0,0.0,0.0,22.59,94.38,1000.19,5.21,350.19,0.0,0.0,0.0,0.0
