date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,capacity,OT
2018/07/01 17:30,20.200001,933.400024,0.0,187.0,0.0,0.0,20.55,61.67,929.7,3.13,5.33,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/01 17:45,20.1,933.400024,0.0,179.0,0.0,0.0,20.47,62.18,929.67,3.11,4.44,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/01 18:00,20.299999,933.400024,0.0,167.0,0.0,0.0,20.51,62.21,929.64,3.12,4.28,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/01 18:15,20.200001,933.299988,0.0,172.0,0.0,0.0,20.36,63.02,929.79,3.15,3.8,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/01 18:30,20.1,933.200012,0.0,184.0,0.0,0.0,20.39,63.08,930.02,3.19,3.33,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/01 18:45,20.0,933.200012,0.0,175.0,0.0,0.0,20.36,63.34,930.11,3.19,3.38,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/01 19:00,20.0,933.0,0.0,172.0,0.0,0.0,20.35,63.54,930.22,3.15,3.36,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 08:00,28.0,931.200012,0.4,225.0,165.0,59.0,30.1,37.84,926.76,4.97,147.86,386.17,143.89,242.28,11.555245199999986,1.819008
2018/07/02 08:15,26.9,931.5,2.4,176.0,33.0,14.0,30.05,38.17,926.6,4.84,147.37,395.17,86.25999999999999,308.91,11.555245199999986,0.42633
2018/07/02 08:30,24.9,931.400024,0.0,27.0,0.0,0.0,30.0,38.31,926.53,4.68,146.71,385.21,97.29999999999995,287.91,11.555245199999986,0.0
2018/07/02 08:45,23.0,931.700012,0.0,112.0,0.0,0.0,29.98,38.33,926.51,4.52,146.95,371.35,46.78000000000003,324.57,11.555245199999986,0.0
2018/07/02 09:00,21.200001,931.700012,2.1,162.0,12.0,0.0,29.95,38.37,926.49,4.35,147.18,339.82,39.19999999999999,300.62,11.555245199999986,0.0
2018/07/02 09:15,21.200001,931.599976,0.7,171.0,14.0,0.0,29.86,38.5,926.57,4.15,146.0,277.72,36.58000000000004,241.14,11.555245199999986,0.0
2018/07/02 09:30,21.5,931.5,0.0,223.0,15.0,0.0,29.79,38.78,926.58,3.82,145.45,220.48,29.72,190.76,11.555245199999986,0.0
2018/07/02 09:45,21.299999,931.400024,0.0,178.0,23.0,8.0,29.53,40.22,926.55,3.73,172.73,158.67,20.03,138.64,11.555245199999986,0.0
2018/07/02 10:00,21.4,931.400024,0.3,139.0,24.0,9.0,28.58,45.18,926.58,4.3,218.27,113.97,16.429999999999993,97.54,11.555245199999986,0.0
2018/07/02 10:15,21.1,931.299988,0.0,158.0,20.0,8.0,26.99,52.3,926.52,4.88,239.61,62.26,13.449999999999996,48.81,11.555245199999986,0.0
2018/07/02 10:30,21.1,931.299988,0.0,169.0,14.0,0.0,26.25,56.61,926.31,4.74,244.49,70.43,11.860000000000008,58.57,11.555245199999986,0.0
2018/07/02 10:45,21.299999,931.200012,0.0,222.0,12.0,0.0,25.84,58.79,926.17,4.08,244.21,49.28,12.53,36.75,11.555245199999986,0.0
2018/07/02 11:00,21.0,931.099976,0.0,223.0,0.0,0.0,25.72,59.5,926.11,3.23,242.95,38.24,12.170000000000002,26.07,11.555245199999986,0.0
2018/07/02 11:15,20.9,931.099976,0.0,150.0,0.0,0.0,25.54,60.66,926.01,2.38,240.94,20.81,8.969999999999999,11.84,11.555245199999986,0.0
2018/07/02 11:30,21.0,931.099976,0.0,166.0,0.0,0.0,25.16,62.68,925.97,1.73,243.08,11.06,5.37,5.69,11.555245199999986,0.0
2018/07/02 11:45,20.799999,931.0,0.0,172.0,0.0,0.0,24.94,63.17,925.95,1.26,250.4,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 12:00,20.799999,930.900024,0.0,167.0,0.0,0.0,24.77,63.85,926.06,0.91,267.96,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 12:15,21.0,931.299988,0.0,195.0,0.0,0.0,24.54,64.79,926.2,0.72,299.84,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 12:30,20.700001,931.299988,0.0,186.0,0.0,0.0,24.33,65.61,926.37,0.8,351.18,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 12:45,20.6,931.5,0.0,170.0,0.0,0.0,24.14,66.21,926.53,1.07,21.74,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 13:00,20.4,931.5,0.0,165.0,0.0,0.0,23.99,66.56,926.72,1.35,35.68,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 13:15,20.299999,931.700012,0.0,180.0,0.0,0.0,23.87,66.76,926.85,1.53,38.66,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 13:30,20.200001,931.700012,0.0,171.0,0.0,0.0,23.78,66.86,926.92,1.61,32.79,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 13:45,20.1,931.599976,0.0,191.0,0.0,0.0,23.69,66.97,927.0,1.65,21.98,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 14:00,20.1,931.700012,0.0,150.0,0.0,0.0,23.58,67.17,927.06,1.74,10.1,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 14:15,20.299999,931.700012,0.0,178.0,0.0,0.0,23.44,67.49,927.15,1.91,358.32,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 14:30,20.200001,931.799988,0.0,197.0,0.0,0.0,23.28,67.9,927.23,2.16,349.02,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 14:45,20.200001,931.700012,0.0,126.0,0.0,0.0,23.13,68.27,927.25,2.39,343.49,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 15:00,20.200001,931.599976,0.0,177.0,0.0,0.0,22.97,68.7,927.25,2.55,340.68,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 15:15,20.299999,931.599976,0.0,43.0,0.0,0.0,22.82,69.13,927.29,2.64,340.44,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 15:30,20.4,931.400024,0.0,32.0,0.0,0.0,22.68,69.56,927.34,2.7,341.64,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 15:45,20.1,931.200012,0.0,179.0,0.0,0.0,22.52,70.06,927.4,2.72,341.48,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 16:00,19.6,930.900024,0.0,158.0,0.0,0.0,21.01,71.07,927.77,2.75,341.09,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 16:15,19.299999,931.0,0.0,168.0,0.0,0.0,20.87,71.62,927.82,2.78,338.21,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 16:30,19.1,930.799988,0.0,157.0,0.0,0.0,20.75,72.09,928.03,2.84,337.41,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 16:45,19.0,930.799988,0.0,168.0,0.0,0.0,20.63,72.54,927.89,2.92,335.69,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 17:00,18.9,930.700012,0.6,174.0,0.0,0.0,20.49,73.05,927.63,2.97,333.1,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 17:15,18.700001,930.700012,0.0,170.0,0.0,0.0,20.36,73.53,927.47,3.03,331.94,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 17:30,18.700001,930.900024,0.0,185.0,0.0,0.0,20.36,73.41,927.37,3.09,333.1,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 17:45,19.0,930.900024,0.0,162.0,0.0,0.0,20.21,74.01,927.71,3.13,335.72,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 18:00,18.9,930.799988,0.0,169.0,0.0,0.0,20.12,74.33,927.61,3.18,340.8,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 18:15,18.700001,930.799988,0.6,224.0,0.0,0.0,20.07,74.4,927.59,3.24,343.14,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 18:30,18.700001,930.900024,0.0,185.0,0.0,0.0,20.02,74.44,927.59,3.29,344.87,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 18:45,18.799999,930.700012,0.0,166.0,0.0,0.0,19.86,74.94,927.55,3.35,346.69,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/02 19:00,18.799999,930.599976,0.0,158.0,0.0,0.0,19.78,75.05,927.55,3.44,347.92,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 08:00,29.4,928.099976,0.5,275.0,362.0,133.0,31.3,38.52,923.99,4.84,88.68,237.76,18.549999999999983,219.21,11.555245199999986,4.931217
2018/07/03 08:15,29.299999,928.0,2.0,335.0,237.0,89.0,31.27,38.53,923.86,4.72,90.26,219.61,17.76000000000002,201.85,11.555245199999986,2.8422
2018/07/03 08:30,29.299999,927.900024,1.2,86.0,214.0,79.0,31.26,38.49,923.8,4.57,92.31,206.94,17.5,189.44,11.555245199999986,2.216916
2018/07/03 08:45,28.799999,927.799988,0.9,131.0,119.0,44.0,31.21,38.55,923.72,4.41,94.08,187.18,16.79000000000002,170.39,11.555245199999986,1.207935
2018/07/03 09:00,28.5,927.900024,0.0,238.0,87.0,32.0,31.17,38.63,923.68,4.24,96.54,173.62,16.360000000000014,157.26,11.555245199999986,0.952137
2018/07/03 09:15,28.4,928.099976,1.0,29.0,106.0,39.0,31.08,38.84,923.58,4.1,99.88,152.88,15.659999999999997,137.22,11.555245199999986,1.023192
2018/07/03 09:30,28.5,927.900024,1.0,353.0,133.0,49.0,30.99,39.1,923.48,3.97,104.38,138.86,15.140000000000017,123.72,11.555245199999986,1.449522
2018/07/03 09:45,28.299999,927.799988,1.6,325.0,115.0,43.0,30.85,39.55,923.38,3.85,109.38,117.67,14.25,103.42,11.555245199999986,1.364256
2018/07/03 10:00,27.799999,927.799988,0.8,25.0,183.0,69.0,30.71,40.07,923.26,3.75,114.13,103.55,13.599999999999994,89.95,11.555245199999986,2.330604
2018/07/03 10:15,27.700001,927.799988,0.0,124.0,79.0,30.0,30.51,40.8,923.16,3.67,118.93,82.54,12.480000000000004,70.06,11.555245199999986,0.895293
2018/07/03 10:30,27.5,928.0,0.9,306.0,55.0,20.0,30.33,41.57,923.11,3.62,123.24,68.78,11.61,57.17,11.555245199999986,0.554229
2018/07/03 10:45,26.9,928.200012,0.0,193.0,33.0,12.0,30.09,42.54,923.16,3.53,127.22,48.76,10.049999999999995,38.71,11.555245199999986,0.298431
2018/07/03 11:00,25.799999,928.200012,0.0,177.0,24.0,9.0,29.84,43.62,923.33,3.25,130.97,36.05,8.769999999999996,27.28,11.555245199999986,0.156321
2018/07/03 11:15,25.5,928.5,0.0,184.0,0.0,0.0,29.24,45.95,923.43,2.77,133.94,18.54,6.26,12.28,11.555245199999986,0.0
2018/07/03 11:30,25.0,928.400024,0.0,172.0,0.0,0.0,28.59,48.09,923.49,2.36,133.87,8.58,3.97,4.61,11.555245199999986,0.0
2018/07/03 11:45,25.1,928.5,1.0,142.0,0.0,0.0,28.12,49.16,923.54,2.03,130.95,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 12:00,24.700001,928.400024,1.4,215.0,0.0,0.0,27.75,50.28,923.66,1.66,120.98,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 12:15,24.700001,928.599976,1.0,179.0,0.0,0.0,27.39,51.38,923.77,1.38,98.39,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 12:30,24.299999,928.799988,1.3,178.0,0.0,0.0,27.13,52.18,923.9,1.27,69.17,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 12:45,24.200001,929.0,0.0,38.0,0.0,0.0,26.93,52.75,924.01,1.26,47.9,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 13:00,23.9,929.0,1.0,187.0,0.0,0.0,26.88,52.81,924.16,1.23,34.69,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 13:15,23.9,929.099976,0.0,161.0,0.0,0.0,26.8,53.0,924.35,1.18,21.93,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 13:30,23.799999,929.099976,0.0,166.0,0.0,0.0,26.76,53.04,924.53,1.18,4.34,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 13:45,23.5,929.200012,0.0,171.0,0.0,0.0,26.61,53.52,924.71,1.26,348.83,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 14:00,23.700001,929.200012,1.0,167.0,0.0,0.0,26.46,53.98,924.85,1.42,340.74,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 14:15,23.4,929.200012,0.0,144.0,0.0,0.0,26.29,54.49,924.96,1.63,335.45,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 14:30,23.1,929.299988,0.0,171.0,0.0,0.0,26.02,55.32,925.06,1.85,333.45,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 14:45,22.9,929.400024,0.0,170.0,0.0,0.0,25.72,56.33,925.17,2.11,330.31,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 15:00,22.799999,929.400024,0.0,176.0,0.0,0.0,25.41,57.39,925.3,2.37,327.94,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 15:15,22.9,929.400024,0.8,175.0,0.0,0.0,25.04,58.68,925.44,2.6,326.32,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 15:30,22.9,929.299988,0.6,173.0,0.0,0.0,24.75,59.76,925.59,2.77,325.47,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 15:45,22.799999,929.299988,0.0,172.0,0.0,0.0,24.48,60.79,925.71,2.93,325.93,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 16:00,22.6,929.400024,0.0,180.0,0.0,0.0,23.4,60.81,926.16,2.05,310.68,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 16:15,22.299999,929.400024,0.0,173.0,0.0,0.0,23.35,61.16,926.21,1.99,302.52,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 16:30,22.1,929.400024,0.0,182.0,0.0,0.0,23.27,61.74,926.26,2.1,294.14,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 16:45,22.1,929.299988,0.0,179.0,0.0,0.0,23.17,62.54,926.08,2.33,292.8,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 17:00,22.0,929.299988,0.0,168.0,0.0,0.0,23.05,63.68,925.79,2.59,287.39,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 17:15,22.1,929.099976,0.0,173.0,0.0,0.0,22.89,65.4,925.42,2.75,282.16,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 17:30,22.0,929.0,0.0,171.0,0.0,0.0,22.71,67.53,925.42,2.81,282.62,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 17:45,21.799999,928.900024,0.0,155.0,0.0,0.0,22.57,69.38,925.84,2.82,285.6,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 18:00,21.9,928.900024,0.0,171.0,0.0,0.0,22.49,70.67,926.05,2.83,290.98,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 18:15,21.799999,928.799988,0.0,192.0,0.0,0.0,22.4,71.6,926.21,2.93,300.57,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 18:30,21.700001,928.799988,0.0,151.0,0.0,0.0,22.48,71.16,926.34,3.31,313.87,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 18:45,21.6,928.900024,0.0,166.0,0.0,0.0,22.65,70.03,926.58,3.97,324.7,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/03 19:00,21.4,928.900024,0.0,192.0,0.0,0.0,22.64,69.76,926.72,4.69,330.99,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/04 08:00,29.5,928.200012,0.0,348.0,580.0,190.0,30.57,34.53,923.96,4.43,162.16,550.23,41.85000000000002,508.38,11.555245199999986,7.318664999999999
2018/07/04 08:15,29.200001,928.200012,1.7,39.0,353.0,133.0,30.63,34.25,923.83,4.39,160.9,519.83,41.54000000000002,478.29,11.555245199999986,4.632786
2018/07/04 08:30,29.200001,928.099976,1.1,344.0,732.0,327.0,30.69,33.98,923.73,4.36,157.88,501.2,41.74000000000001,459.46,11.555245199999986,8.128692
2018/07/04 08:45,29.200001,927.900024,0.9,38.0,328.0,140.0,30.68,33.91,923.65,4.34,154.39,462.86,41.160000000000025,421.7,11.555245199999986,3.950658
2018/07/04 09:00,29.200001,927.900024,0.0,147.0,273.0,105.0,30.64,33.99,923.6,4.37,151.74,435.92,40.69,395.23,11.555245199999986,3.353796
2018/07/04 09:15,29.299999,927.700012,1.3,336.0,309.0,117.0,30.5,34.36,923.58,4.48,150.65,387.21,39.25,347.96,11.555245199999986,4.277511
2018/07/04 09:30,29.200001,927.599976,0.6,36.0,475.0,104.0,30.34,34.91,923.55,4.66,150.34,352.92,38.06999999999999,314.85,11.555245199999986,5.087538
2018/07/04 09:45,29.299999,927.599976,1.0,93.0,263.0,57.0,30.07,35.71,923.44,4.84,149.74,299.48,35.900000000000034,263.58,11.555245199999986,3.339585
2018/07/04 10:00,28.1,927.5,0.0,181.0,105.0,42.0,29.78,36.53,923.36,4.99,149.55,263.64,34.25,229.39,11.555245199999986,2.231127
2018/07/04 10:15,26.700001,927.700012,0.0,149.0,86.0,33.0,29.4,37.43,923.32,5.07,149.85,210.24,31.420000000000016,178.82,11.555245199999986,1.477944
2018/07/04 10:30,25.799999,927.799988,1.5,178.0,68.0,27.0,29.02,38.33,923.38,5.05,150.53,175.26,29.22999999999999,146.03,11.555245199999986,0.682128
2018/07/04 10:45,25.9,927.900024,1.3,161.0,61.0,23.0,28.52,39.88,923.48,4.89,151.8,124.41,25.3,99.11,11.555245199999986,0.582651
2018/07/04 11:00,25.9,928.0,1.3,156.0,51.0,19.0,27.97,41.73,923.63,4.47,152.55,92.09,22.070000000000007,70.02,11.555245199999986,0.454752
2018/07/04 11:15,25.5,928.099976,1.2,187.0,31.0,12.0,27.2,44.35,923.73,3.81,151.41,47.45,15.760000000000002,31.69,11.555245199999986,0.198954
2018/07/04 11:30,24.700001,928.299988,1.1,154.0,0.0,0.0,26.27,47.6,923.82,3.2,148.02,21.95,9.97,11.98,11.555245199999986,0.0
2018/07/04 11:45,23.9,928.400024,1.3,182.0,0.0,0.0,25.38,50.6,923.92,2.86,142.38,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/04 12:00,23.700001,928.400024,1.1,177.0,0.0,0.0,24.78,53.0,924.04,2.65,133.93,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/04 12:15,23.4,928.599976,1.4,180.0,0.0,0.0,24.31,54.99,924.15,2.46,120.46,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/04 12:30,23.299999,928.599976,1.1,185.0,0.0,0.0,23.97,56.42,924.31,2.25,104.5,0.0,0.0,0.0,11.555245199999986,0.0
2018/07/04 12:45,22.799999,928.799988,0.9,161.0,0.0,0.0,23.73,57.38,924.42,2.02,91.3,0.0,0.0,0.0,11.555245199999986,0.0
